Modelo;N° de modelo;Modelo activo;Familia;SAP;Instrumento;Precio unitario ;Garantia;Fecha de modificación;Descripción;Clase de impuesto;Responsable;Fecha de creación;Última modificación por;Fabricante;Referencia;Imagen del Modelo;Enlace ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TERMÓMETRO;CON;TERMOPAR;DT-630;PR1213;1;CEM;DT-630;TERMÓMETRO CON TERMO;0.00000000;6 MESES POR DEFECTO;25/11/2025 16:04;TERMÓMETRO CON TERMOPAR marca CEM REF: DT-630 Termómetro digital con dos entradas tipo K para dos puntos distintos de mediciones, valor de medición diferencia fácil de usar, apagado automático y pantalla LCD reto iluminada. CaracterÍsticas: 630* El usuario puede seleccionar ℃ o ℉ * El usuario puede seleccionar 0.1 ℃ o 1 ℃(0.1 ℉ o 1 ℉) Resolución * Termopares K * Entrada sencilla termopar Entradas de termopar duales * Amplia variedad de intercambiables termopar sonda * Retención de máximos y retención de datos * Diferencial de temperatura (T1-T2) * Función SCAN (T1, T2, T1-T2, MAX, HOLD ......) * Pantalla LCD con luz de fondo * Especificaciones (630) Rango: -200 ℃ a 1372 ℃(-328 ℉ a 2501 ℉) T1, T2 encima-100 ℃(-148 ℉) Precisión básica: ± [0.15% lectura +1 ℃(1.8 ℉) ] T1, T2 continuación-100 ℃(-148 ℉) Precisión básica: ± [0.5% lectura +2 ℃(3.6 ℉) ] T1-T2 Precisión básica: ± [0.5% lectura +1 ℃(1.8 ℉) ] Tipo K Resolución de la temperatura Precisión básica: 0.1 ℃/ ℉ / K < 1,000 °;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adaptador;12v;2.5a;PR1214;1;OHAUS;30529321;ACCESORIO;0.00000000;NA;21/11/2025 16:49;Adaptador 12v 2.5a Marca Ohaus SAP: 30529321 Accesorio para impresora portátil SF40A;;Marketing;06/02/2025 16:36;Marketing;OHAUS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
carcasa;83033637;PR1215;1;OHAUS;83033637;REPUESTO;0.00000000;NO APLICA;25/11/2025 16:03;Housing assembly Top DS EX Conjunto de carcasa Top DS EX SAP: 83033637;;Marketing;07/02/2025 14:14;Marketing;OHAUS;;Housing_assembly_Top_DS_EX.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cable;de;conexión;RS422;Base;R71;PR1216;1;OHAUS;30095936;REPUESTO;0.00000000;NA;11/02/2025 11:13;Cable de conexión RS422 Base R71 Marca ohaus Sap: 30095936;;Marketing;07/02/2025 14:22;Marketing;OHAUS;;Cable_de_conexión_RS422_Base_R71.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bombilla;115V;MB90;MB120;PR1217;1;OHAUS;30246975;REPUESTO;0.00000000;NA;07/02/2025 14:27;Bombilla 115V MB90 MB120 marca ohaus Sap: 30246975;;Marketing;07/02/2025 14:27;Marketing;OHAUS;;Bombilla_115V_MB90_MB120.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PCB;Alimentación;MB23/25;PR1218;1;OHAUS;83020588;ACCESORIO;0.00000000;NA;07/02/2025 14:30;PCB, Alimentación, MB23/25 marca ohaus SAP: 83020588;;Marketing;07/02/2025 14:30;Marketing;OHAUS;;PCB__Alimentacion__MB23-25.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sensor;de;temperatura;MB23;MB25;PR1219;1;OHAUS;83020577;ACCESORIO;0.00000000;NA;07/02/2025 14:32;Sensor de temperatura MB23 MB25 marca ohaus SAP: 83020577;;Marketing;07/02/2025 14:32;Marketing;OHAUS;;Sensor_de_temperatura_MB23_MB25.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bombilla;230;V;MB90;MB120;PR1220;1;OHAUS;30246974;ACCESORIO;0.00000000;NA;07/02/2025 14:36;Bombilla 230 V, MB90 MB120 marca ohaus SAP: 30246974;;Marketing;07/02/2025 14:36;Marketing;OHAUS;;Bombilla_230_V__MB90_MB120.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fuente;de;alimentación;T31XW;T51XW;T71XW;PR1221;1;OHAUS;72210183;ACCESORIO;0.00000000;NA;07/02/2025 14:38;Fuente de alimentación, T31XW, T51XW, T71XW marca ohaus SAP: 72210183;;Marketing;07/02/2025 14:38;Marketing;OHAUS;;Fuente_de_alimentación__T31XW__T51XW__T71XW.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pantalla;LCD;de;circuito;impreso;RC31;RC21;PR1222;1;OHAUS;30037431;ACCESORIO;0.00000000;NA;07/02/2025 16:19;Pantalla LCD de circuito impreso RC31 RC21 SAP: 30037431;;Marketing;07/02/2025 14:39;Marketing;OHAUS;;Pantalla_LCD_de_circuito_impreso_RC31_RC21.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kit;de;carcasa;superior;DS;PR;PR1223;1;OHAUS;30372544;ACCESORIO;0.00000000;NA;07/02/2025 16:19;Kit de carcasa superior, DS, PR marca Ohaus SAP: 30372544;;Marketing;07/02/2025 15:42;Marketing;OHAUS;;Kit_de_carcasa_superior__DS__PR.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Placa;de;alimentación;MB90;MB120;PR1224;1;OHAUS;30284164;ACCESORIO;0.00000000;NA;07/02/2025 15:54;Placa de alimentación, MB90 MB120 MArca Ohaus SAP: 30284164;;Marketing;07/02/2025 15:54;Marketing;OHAUS;;Placa_de_alimentación__MB90_MB120.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Placa;de;control;MB90;MB120;PR1225;1;OHAUS;30246956;ACCESORIO;0.00000000;NA;07/02/2025 16:02;Placa de control MB90 MB120 marca ohaus SAP:30246956;;Marketing;07/02/2025 16:02;Marketing;OHAUS;;Placa_de_control_MB90_MB120.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adaptador;de;corriente;18;W;12;V;PR1226;1;OHAUS;46001884;ACCESORIO;0.00000000;NA;07/02/2025 16:03;Adaptador de corriente 18 W 12 V marca Ohaus SAP: 46001884;;Marketing;07/02/2025 16:03;Marketing;OHAUS;;Adaptador_de_corriente_18_W_12_V.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vidrio;MB90;MB120;PR1227;1;OHAUS;30246970;ACCESORIO;0.00000000;NA;07/02/2025 16:06;Vidrio MB90 MB120 marca ohaus SAP: 30246970;;Marketing;07/02/2025 16:06;Marketing;OHAUS;;Vidrio_MB90_MB120.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PCB;Terminal;principal;nuevo;EX;PR1228;1;OHAUS;30093338;ACCESORIO;0.00000000;NA;11/02/2025 11:13;PCB Terminal principal nuevo EX marca ohaus SAP: 30093338;;Marketing;07/02/2025 16:08;Marketing;OHAUS;;PCB_Terminal_principal_nuevo_EX.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PCB;principal;20K;SPX;SJ;PR1229;1;OHAUS;30301939;ACCESORIO;0.00000000;NA;11/02/2025 11:50;PCB principal 20K SPX SJ marca Ohaus SAP: 30301939;;Marketing;07/02/2025 16:10;Marketing;OHAUS;;PCB_principal_20K_SPX_SJ.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Célula;de;carga;NSFCN0120G3;MB90;MB120;PR1230;1;OHAUS;30246962;ACCESORIO;0.00000000;NA;07/02/2025 16:11;Célula de carga NSFCN0120G3 MB90 MB120 Marca Ohaus SAP: 30246962;;Marketing;07/02/2025 16:11;Marketing;OHAUS;;Célula_de_carga_NSFCN0120G3_MB90_MB120.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Funda;protectora;MB35;MB45;PR1231;1;OHAUS;80850085;ACCESORIO;0.00000000;NA;07/02/2025 16:20;Funda protectora, MB35 MB45 marca Ohaus SAP: 80850085;;Marketing;07/02/2025 16:18;Marketing;OHAUS;;Funda_protectora__MB35_MB45.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Funda;protectora;PA;PR1232;1;OHAUS;83020221;ACCESORIO;0.00000000;NA;07/02/2025 16:22;Funda protectora, PA Marca Ohaus SAP: 83020221;;Marketing;07/02/2025 16:22;Marketing;OHAUS;;Funda_protectora__PA.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Protector;contra;corrientes;de;aire;de;vidrio;PA;PR1233;1;OHAUS;83020224;ACCESORIO;0.00000000;NA;07/02/2025 16:25;Protector contra corrientes de aire de vidrio PA Marca Ohaus SAP: 83020224;;Marketing;07/02/2025 16:25;Marketing;OHAUS;;Protector_contra_corrientes_de_aire_de_vidrio_PA.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kit;de;vidrio;lateral;mediano;PX;PR1234;1;OHAUS;30372535;ACCESORIO;0.00000000;NA;11/02/2025 11:50;Kit de vidrio lateral, mediano, PX Marca Ohaus SAP: 30372535;;Marketing;07/02/2025 16:27;Marketing;OHAUS;;Kit_de_vidrio_lateral__mediano__PX.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cristal;frontal;mediano;PX;PR1235;1;OHAUS;30372510;ACCESORIO;0.00000000;NA;11/02/2025 11:50;Cristal frontal, mediano, PX Martca Ohaus SAP: 30372510;;Marketing;07/02/2025 16:28;Marketing;OHAUS;;Cristal_frontal__mediano__PX.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conjunto;de;tapa;MB90;MB120;PR1236;1;OHAUS;30284163;ACCESORIO;0.00000000;NA;07/02/2025 17:00;Conjunto de tapa MB90 MB120 marca ohaus SAP: 30284163;;Marketing;07/02/2025 17:00;Marketing;OHAUS;;Conjunto_de_tapa_MB90_MB120.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Carcasa;superior;sin;DS;AX;PR1237;1;OHAUS;30111775;ACCESORIO;0.00000000;NA;11/02/2025 11:29;Carcasa superior sin DS AX Marca Ohaus SAP: 30111775;;Marketing;07/02/2025 17:05;Marketing;OHAUS;;Carcasa_superior_sin_DS_AX.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Plataforma;_D500WQV;PR1238;1;OHAUS;30419658;Pesaje;0.00000000;1 AÑO POR DEFECTO DE;25/11/2025 16:01;Referencia Plataforma _D500WQV-iD33XW Especificaciones Plataforma Capacidad máxima 500 kg (1.000 lb) Lectura mínima 20 g (0,05 lb) Lectura mínima (certificada) 100 g (0,2 lb) Tamaño de plataforma (Longitud) 610 mm (24 in) Tamaño de plataforma (Ancho) 610 mm (24 in) Clasificación de protección IP67 Dimensiones (Longitud) 633 mm (24,5 in) Dimensiones (Ancho) 610 mm (24 in) Dimensiones (Altura) 130 mm (5,1 in) Construcción de la plataforma Acero Inoxidable Entorno de trabajo -10 °C – 40 °C, 80 % de HR, sin condensación Entorno de trabajo 14 °F – 104 °F, 85 % de HR, sin condensación Peso neto 31 kg (68,3 lb);;GerenteComercial;07/02/2025 23:10;Marketing;OHAUS;;i-D33XW150C1L7_AM.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bascula;Industrial;i-D33XW150C1L7;AM;PR1239;1;DEFENDER;30685192;BASCULA;0.00000000;1 AÑO POR DEFECTO DE;25/11/2025 16:02;Especificaciones Tecnicas Capacidad máxima 150 kg (300 lb) Lectura mínima 20 g (0,05 lb) Lectura mínima (certificada) 50 g (0,1 lb) Tamaño de plataforma (Longitud) 550 mm (21,6 in) Tamaño de plataforma (Ancho) 420 mm (16,5 in) Alimentación Batería recargable (incluida) Dimensiones (Longitud) 688 mm (27,1 in) Dimensiones (Ancho) 420 mm (16,5 in) Dimensiones (Altura) 922 mm (36,3 in) Duración de la batería 100 horas con batería recargable Clasificación de protección IP66 RS232 (incluido);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Plataforma;hierro;al;carbón;60;x;60;100kg;PR1240;1;AVANZA;AVN60HC100;PLATAFORMA HIERRO;0.00000000;1 AÑO POR DEFECTO DE;11/02/2025 18:51;Especificaciones Plataforma marca Avanza fabricación nacional. SAP: AVN60HC100 Fabricada en hierro al carbón pintada en electrostática, cubierta en acero inoxidable, celda de carga en aluminio, patas niveladoras de caucho Tamaño 60 x 60 Capacidad 100 kg;;Marketing;10/02/2025 14:13;Marketing;AVANZA;;Plataforma_nacional_de_hierro_carbon.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Plataforma;hierro;al;carbón;60;x;60;200kg;PR1241;1;AVANZA;AVN60HC200;PLATAFORMA HIERRO;0.00000000;1 AÑO POR DEFECTO DE;11/02/2025 18:51;Especificaciones Plataforma marca Avanza fabricación nacional. SAP: AVN60HC200 Fabricada en hierro al carbón pintada en electrostática, cubierta en acero inoxidable, celda de carga en aluminio, patas niveladoras de caucho Tamaño 60 x 60 Capacidad 200 kg;;Marketing;10/02/2025 14:27;Marketing;AVANZA;;Plataforma_nacional_de_hierro_carbon.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Plataforma;hierro;al;carbón;60;x;60;300kg;PR1242;1;AVANZA;AVN60HC300;PLATAFORMA HIERRO;0.00000000;1 AÑO POR DEFECTO DE;11/02/2025 18:51;Especificaciones Plataforma marca Avanza fabricación nacional. SAP: AVN60HC300 Fabricada en hierro al carbón pintada en electrostática, cubierta en acero inoxidable, celda de carga en aluminio, patas niveladoras de caucho Tamaño 60 x 60 Capacidad 300 kg;;Marketing;10/02/2025 14:32;Marketing;AVANZA;;Plataforma_nacional_de_hierro_carbon.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Plataforma;hierro;al;carbón;60;x;60;500kg;PR1243;1;AVANZA;AVN60HC500;PLATAFORMA HIERRO;0.00000000;1 AÑO POR DEFECTO DE;11/02/2025 18:50;Especificaciones Plataforma marca Avanza fabricación nacional. SAP: AVN60HC500 Fabricada en hierro al carbón pintada en electrostática, cubierta en acero inoxidable, celda de carga en aluminio, patas niveladoras de caucho Tamaño 60 x 60 Capacidad 500 kg;;Marketing;10/02/2025 14:33;Marketing;AVANZA;;Plataforma_nacional_de_hierro_carbon.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Plataforma;hierro;al;carbón;60;x;60;750;kg;PR1244;1;AVANZA;AVN60HC1750;PLATAFORMA HIERRO;0.00000000;1 AÑO POR DEFECTO DE;11/02/2025 18:50;Especificaciones Plataforma marca Avanza fabricación nacional. SAP: AVN60HC750 Fabricada en hierro al carbón pintada en electrostática, cubierta en acero inoxidable, celda de carga en aluminio, patas niveladoras de caucho Tamaño 60 x 60 Capacidad 750 kg;;Marketing;10/02/2025 14:35;Marketing;AVANZA;;Plataforma_nacional_de_hierro_carbon.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
